FIPS,STATE,date_announced,date_effective,date_lift,date_reopen,order_length,days_since_order,days_since_reopen,ann_to_eff,reopened,days_since_lifted,lifted
8039,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8041,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8043,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8045,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8047,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8049,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8051,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8053,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8055,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8057,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8059,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8061,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8063,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8065,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8067,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8069,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8071,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8073,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8075,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8077,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8079,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8081,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8083,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8085,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8087,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8089,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8091,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8093,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8095,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8097,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8099,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8101,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8103,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8105,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8107,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8109,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8111,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8113,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8115,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8117,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8119,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8121,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8123,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
8125,COLORADO,2020-03-26,2020-03-26,2020-04-26,2020-04-27,31,119,87,0,1,88,1
9001,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9003,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9005,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9007,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9009,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9011,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9013,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
9015,CONNECTICUT,2020-03-20,2020-03-23,2020-05-20,2020-05-20,58,122,64,3,1,64,1
10001,DELAWARE,2020-03-22,2020-03-24,2020-05-15,2020-06-01,52,121,52,2,1,69,1
10003,DELAWARE,2020-03-22,2020-03-24,2020-05-15,2020-06-01,52,121,52,2,1,69,1
10005,DELAWARE,2020-03-22,2020-03-24,2020-05-15,2020-06-01,52,121,52,2,1,69,1
11001,DISTRICT OF COLUMBIA,2020-03-30,2020-04-01,2020-06-08,2020-07-31,68,113,-8,2,0,45,1
12001,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12003,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12005,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12007,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12009,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12011,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12013,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12015,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12017,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12019,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12021,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12023,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12027,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12029,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12031,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12033,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12035,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12037,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12039,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12041,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12043,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12045,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12047,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12049,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12051,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12053,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12055,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12057,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12059,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12061,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12063,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12065,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12067,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12069,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12071,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12073,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12075,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12077,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12079,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12081,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12083,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12085,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12086,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12087,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12089,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12091,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12093,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12095,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12097,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12099,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12101,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12103,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12105,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12107,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12109,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12111,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12113,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12115,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12117,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12119,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12121,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12123,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12125,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12127,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12129,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12131,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
12133,FLORIDA,2020-04-01,2020-04-03,2020-04-30,2020-05-01,27,111,83,2,1,84,1
13001,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13003,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13005,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13007,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13009,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13011,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13013,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13015,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13017,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13019,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13021,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13023,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13025,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13027,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13029,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13031,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13033,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13035,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13037,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13039,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13043,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13045,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13047,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13049,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13051,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13053,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13055,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13057,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13059,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13061,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13063,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13065,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13067,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13069,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13071,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13073,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13075,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13077,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13079,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13081,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13083,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13085,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13087,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13089,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13091,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13093,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13095,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13097,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13099,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13101,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13103,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13105,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13107,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13109,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13111,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13113,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13115,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13117,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13119,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13121,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13123,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13125,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13127,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13129,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13131,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13133,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13135,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13137,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13139,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13141,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13143,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13145,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13147,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13149,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13151,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13153,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13155,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13157,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13159,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13161,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13163,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13165,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13167,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13169,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13171,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13173,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13175,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13177,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13179,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13181,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13183,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13185,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13187,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13189,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13191,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13193,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13195,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13197,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13199,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13201,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13205,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13207,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13209,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13211,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13213,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13215,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13217,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13219,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13221,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13223,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13225,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13227,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13229,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13231,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13233,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13235,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13237,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13239,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13241,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13243,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13245,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13247,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13249,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13251,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13253,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13255,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13257,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13259,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13261,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13263,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13265,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13267,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13269,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13271,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13273,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13275,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13277,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13279,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13281,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13283,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13285,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13287,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13289,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13291,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
13293,GEORGIA,2020-04-02,2020-04-03,2020-04-30,2020-04-24,27,111,90,1,1,84,1
