FIPS,%_african_american,%_natamer_alaskan,%_asian,%_hawaii_pacisl,%_hisp,%_nonhisp_white
48099,16.0,1.2,2.1,0.9,18.0,59.1
48101,10.1,0.9,0.1,0.1,24.5,63.8
48103,2.7,1.6,0.8,0.2,63.2,32.4
48105,0.5,2.0,0.7,0.1,65.8,31.9
48107,3.4,1.1,0.2,0.1,55.3,40.2
48109,1.1,2.6,1.8,0.0,72.8,21.7
48111,1.6,2.2,1.1,0.2,44.5,50.7
48113,22.6,1.1,6.3,0.1,39.9,29.8
48115,5.3,1.2,0.9,0.2,57.2,35.9
48117,1.1,1.7,0.6,0.1,72.0,25.5
48119,6.2,2.3,0.7,0.1,6.9,81.8
48121,9.5,0.8,8.6,0.1,19.2,60.3
48123,8.5,0.9,0.4,0.0,34.6,55.5
48125,4.8,2.1,1.2,0.1,30.6,62.0
48127,1.1,0.8,0.7,0.0,86.6,11.3
48129,5.3,0.8,0.5,0.1,10.7,81.3
48131,0.9,0.8,0.4,0.1,89.4,9.0
48133,2.0,1.2,0.6,0.1,16.1,79.5
48135,4.3,1.4,1.2,0.2,59.7,33.5
48137,0.5,2.1,0.8,0.0,55.0,43.0
48139,9.8,0.9,0.8,0.1,25.9,61.9
48141,3.1,1.0,1.3,0.2,82.2,12.3
48143,1.6,1.3,0.8,0.1,20.8,75.2
48145,23.7,1.0,0.6,0.2,23.1,51.1
48147,6.6,1.3,0.6,0.1,10.9,79.2
48149,6.2,1.2,0.5,0.1,20.8,71.4
48151,3.4,1.1,0.5,0.1,28.4,66.3
48153,3.3,1.3,0.4,0.0,58.7,36.9
48155,5.3,0.7,1.0,0.0,17.8,74.7
48157,20.2,0.6,19.9,0.1,24.2,34.1
48159,3.7,1.1,0.9,0.0,14.5,79.0
48161,15.8,1.4,0.6,0.0,15.0,67.3
48163,3.2,1.0,2.4,0.0,78.8,15.0
48165,1.7,1.1,0.5,0.1,41.2,55.6
48167,12.9,0.8,3.5,0.1,24.1,57.8
48169,6.5,0.8,0.5,0.1,50.8,41.3
48171,0.3,1.2,0.5,0.1,22.6,75.5
48173,1.6,0.3,0.1,0.2,37.1,60.5
48175,4.2,1.0,0.5,0.0,35.8,58.3
48177,6.1,1.8,0.6,0.1,50.6,41.6
48179,4.9,1.6,0.6,0.0,28.9,63.4
48181,5.8,1.8,1.4,0.1,13.0,76.2
48183,20.2,1.0,1.4,0.1,18.6,57.8
48185,15.6,1.0,0.4,0.1,23.6,58.8
48187,7.3,1.0,1.8,0.2,37.6,51.2
48189,5.0,1.7,0.6,0.1,59.0,34.3
48191,7.4,1.4,0.4,0.1,34.9,56.2
48193,0.8,1.9,0.8,0.1,12.6,84.6
48195,0.7,1.6,0.4,0.0,46.5,51.6
48197,5.0,1.2,0.6,0.0,23.6,68.6
48199,5.4,0.6,0.7,0.0,5.5,86.9
48201,18.6,1.1,7.2,0.1,42.4,30.4
48203,20.8,1.2,0.7,0.1,13.0,63.8
48205,6.0,0.9,0.8,0.0,26.1,65.6
48207,3.9,1.4,0.8,0.0,28.9,64.4
48209,3.6,1.2,1.6,0.2,38.1,54.9
48211,0.2,2.0,0.9,0.1,33.0,64.3
48213,6.4,0.9,0.7,0.1,12.2,78.8
48215,0.4,0.5,1.1,0.0,91.8,6.6
48217,6.2,0.9,0.5,0.1,20.3,71.2
48219,3.7,1.4,0.5,0.1,47.1,47.4
48221,0.7,0.9,0.7,0.1,12.4,84.5
48223,7.1,1.0,0.8,0.1,16.5,73.7
48225,24.9,0.7,0.7,0.0,10.7,62.3
48227,6.1,1.7,1.2,0.1,41.7,49.3
48229,1.7,1.9,1.1,0.1,77.6,18.9
48231,7.9,1.2,1.6,0.2,15.7,72.4
48233,2.4,2.2,0.7,0.1,22.9,70.6
48235,1.0,1.3,0.3,0.0,26.6,70.0
48237,4.0,1.0,0.6,0.1,16.3,77.6
48239,6.1,0.8,1.0,0.0,32.8,58.8
48241,16.1,0.7,0.7,0.1,6.9,74.3
48243,0.5,1.3,1.0,0.0,34.5,61.7
48245,33.4,1.0,3.9,0.1,19.9,41.3
48247,0.5,0.6,0.6,0.0,92.4,5.9
48249,0.5,1.1,0.5,0.1,80.4,18.1
48251,3.0,1.0,0.9,0.5,20.6,73.2
48253,12.1,1.4,0.8,0.0,27.6,58.4
48255,8.5,1.0,0.5,0.0,53.3,37.1
48257,10.6,1.0,1.2,0.1,20.5,65.8
48259,0.9,0.7,1.1,0.1,23.3,73.1
48261,2.2,1.5,0.7,0.0,73.3,22.0
48263,0.9,1.6,0.0,0.1,17.8,78.8
48265,1.5,1.2,1.0,0.1,26.6,69.4
48267,0.5,1.3,0.6,0.1,23.7,74.1
48269,0.0,1.7,0.0,0.0,16.6,80.6
48271,1.2,1.4,0.4,0.2,58.3,38.3
48273,3.5,0.9,2.3,0.2,72.5,20.9
48275,5.1,1.3,0.3,0.1,33.3,59.4
48277,13.0,1.7,0.8,0.0,7.7,74.7
48279,4.0,1.7,0.3,0.1,54.7,39.9
48281,3.6,1.3,1.4,0.3,19.2,72.6
48283,0.6,0.7,0.4,0.0,86.0,12.4
48285,6.0,0.6,0.4,0.1,18.5,73.9
48287,10.7,1.1,0.5,0.2,23.6,63.4
48289,7.1,0.9,0.8,0.0,14.2,76.1
48291,9.9,1.1,0.6,0.1,22.7,65.2
48293,17.1,1.2,0.7,0.1,21.9,58.6
48295,0.9,2.2,0.6,0.2,33.8,61.8
48297,4.4,1.3,0.7,0.1,39.1,54.4
48299,0.9,1.0,0.6,0.0,10.5,86.3
48301,2.7,1.8,0.0,0.0,18.6,77.0
48303,7.0,1.1,2.4,0.1,35.0,54.2
48305,2.2,1.9,0.4,0.0,47.2,49.2
48307,1.8,1.2,0.7,0.0,31.4,64.8
48309,14.2,1.1,1.7,0.1,25.8,56.6
48311,2.1,1.4,0.7,0.0,39.7,56.1
48313,19.5,1.2,0.8,0.1,22.8,55.3
48315,21.6,1.2,0.8,0.0,3.9,70.6
48317,1.8,1.4,0.4,0.1,46.1,50.5
48319,0.5,0.8,0.3,0.3,25.2,73.0
48321,10.5,1.3,2.1,0.1,42.1,44.2
48323,0.3,1.7,0.5,0.0,95.3,2.8
48325,2.3,1.0,0.9,0.2,51.4,44.3
48327,1.5,1.5,0.2,0.0,36.0,61.6
48329,5.9,1.2,2.0,0.1,44.4,46.2
48331,8.9,1.3,0.8,0.0,26.3,62.5
48333,0.7,1.0,0.3,0.0,18.6,79.2
48335,10.1,1.8,0.7,0.1,39.8,48.0
48337,0.5,1.5,0.4,0.0,11.1,85.7
48339,4.7,1.0,2.9,0.1,23.4,67.3
48341,3.1,1.6,8.3,0.2,54.4,32.9
48343,22.3,1.1,0.6,0.1,9.3,64.9
48345,2.2,1.8,0.2,0.0,16.0,80.3
48347,17.7,0.9,1.7,0.1,19.3,59.6
48349,12.9,1.2,0.9,1.1,26.5,57.1
48351,19.9,0.9,0.8,0.0,3.5,73.3
48353,4.5,1.2,0.8,0.1,36.8,56.3
48355,3.5,0.8,2.2,0.1,63.4,29.9
48357,0.5,1.6,0.7,0.1,53.1,44.1
48359,3.2,1.0,1.3,0.0,15.6,78.1
48361,8.5,0.7,1.1,0.1,7.2,81.3
48363,2.2,1.1,0.8,0.1,19.9,75.3
48365,15.6,0.7,0.6,0.1,8.8,73.3
48367,1.3,0.9,0.6,0.1,11.8,84.2
48369,1.2,1.7,0.7,0.3,62.7,34.9
48371,3.7,1.3,1.0,0.1,68.5,25.9
48373,10.3,2.2,0.8,0.1,14.7,71.2
48375,9.7,1.4,5.7,0.1,37.9,44.8
48377,0.8,1.5,2.4,0.0,83.8,12.2
48379,2.4,1.1,0.9,0.1,8.8,85.7
48381,2.9,0.9,1.7,0.1,21.0,72.4
48383,2.3,1.4,0.8,0.0,67.7,27.9
48385,0.9,1.7,0.2,0.4,27.5,68.7
48387,16.6,1.6,0.5,0.0,7.5,73.1
48389,4.6,0.9,1.4,0.1,75.1,18.2
48391,5.9,1.0,1.0,0.0,50.0,41.8
48393,0.0,0.8,0.3,0.0,11.2,85.7
48395,19.4,1.0,0.7,0.1,20.5,57.9
48397,6.0,0.8,2.9,0.1,17.1,72.1
48399,1.8,1.6,1.0,0.1,33.6,62.6
48401,16.8,1.0,0.5,0.1,16.7,64.2
48403,6.9,0.9,0.4,0.1,4.5,85.9
48405,22.5,0.7,0.4,0.0,6.8,68.8
48407,9.6,1.0,0.5,0.1,13.0,74.6
48409,1.5,1.0,1.2,0.1,57.1,39.0
48411,3.4,1.3,0.5,0.0,29.6,65.1
48413,1.5,0.8,0.3,0.0,52.0,45.5
48415,4.5,1.4,0.9,0.0,40.1,53.4
48417,0.9,0.6,0.4,0.1,11.9,85.2
48419,17.2,1.0,1.7,0.1,18.3,61.5
48421,1.3,1.1,0.7,0.0,44.6,52.9
48423,17.3,0.8,1.6,0.1,19.2,60.1
48425,1.0,1.5,1.1,0.0,19.2,76.8
48427,0.1,0.3,0.2,0.0,96.3,3.4
48429,2.9,1.3,0.7,0.1,24.3,70.6
48431,1.7,1.9,0.4,0.1,38.6,57.1
48433,3.0,1.2,1.3,0.0,17.7,76.4
48435,0.6,1.1,0.7,0.1,61.2,37.5
48437,7.3,1.5,0.5,0.1,44.1,46.7
48439,16.0,0.9,5.5,0.2,28.4,47.9
48441,7.1,1.0,2.2,0.1,24.0,64.2
48443,1.2,3.6,0.5,0.0,51.6,43.7
48445,4.2,1.2,0.6,0.0,54.9,39.5
48447,1.0,1.0,0.5,0.0,13.2,83.8
48449,9.2,2.4,1.0,0.2,42.4,46.0
48451,3.7,1.1,1.3,0.1,39.3,54.0
48453,8.0,1.3,6.8,0.1,33.8,49.4
48455,9.3,0.8,0.4,0.0,9.6,78.8
48457,10.8,0.8,0.6,0.0,7.4,79.4
48459,8.1,1.1,0.5,0.0,8.3,80.7
48461,1.9,2.8,0.7,0.0,53.0,42.6
48463,0.6,1.2,0.9,0.1,71.0,27.0
48465,1.2,0.9,0.8,0.1,81.7,15.6
48467,2.7,1.0,0.4,0.1,10.6,84.1
48469,5.8,0.9,1.5,0.1,46.3,45.3
48471,22.7,0.8,1.2,0.1,18.0,56.5
48473,24.9,1.5,1.0,0.1,29.6,43.1
48475,4.1,1.7,0.6,0.1,52.9,40.6
48477,16.9,0.5,2.2,0.0,15.6,64.1
48479,0.3,0.6,0.7,0.1,95.5,3.6
48481,13.0,0.8,0.6,0.1,40.7,45.0
48483,2.6,1.8,0.9,0.0,26.7,67.7
48485,10.3,1.4,2.2,0.1,18.9,65.8
48487,7.5,1.5,2.9,0.1,28.5,58.6
48489,1.9,0.7,0.8,0.1,88.1,9.0
48491,6.3,0.9,6.7,0.2,24.1,60.6
48493,1.5,0.9,0.5,0.1,39.0,57.8
48495,1.9,1.9,0.7,0.0,60.8,35.3
48497,1.4,1.0,0.5,0.1,18.9,77.3
48499,5.2,1.0,0.6,0.1,9.7,82.8
48501,0.9,1.9,0.6,0.0,65.4,32.0
48503,1.3,1.3,0.6,0.1,18.4,78.3
48505,0.2,0.4,0.2,0.0,94.6,4.8
48507,0.4,0.9,0.2,0.2,93.6,5.6
49001,0.3,2.1,1.1,0.4,11.5,84.5
49003,0.3,1.1,0.9,0.2,9.2,87.3
49005,0.6,1.0,2.7,0.5,10.5,84.0
49007,0.6,1.6,0.7,0.3,13.1,83.0
49009,0.4,1.9,0.6,0.1,3.9,92.3
49011,1.2,0.7,2.0,0.8,9.4,84.2
49013,0.3,4.5,0.6,0.4,8.1,85.4
49015,0.3,1.1,0.5,0.1,6.5,91.0
49017,0.3,2.6,1.3,0.4,6.1,88.5
49019,0.5,4.8,1.4,0.1,10.2,82.5
49021,0.6,2.5,0.9,0.4,8.6,86.1
49023,0.3,1.1,0.4,0.2,4.8,92.4
49025,0.5,1.6,0.6,0.1,4.5,91.6
49027,0.2,2.1,1.3,0.2,13.0,83.4
49029,0.2,0.3,0.9,0.1,2.4,95.2
49031,0.3,0.9,0.4,0.2,7.7,89.4
49033,0.2,0.5,0.3,0.1,5.8,92.2
49035,1.6,1.4,4.2,1.7,18.1,71.8
49037,0.3,49.9,0.7,0.1,5.5,43.5
49039,0.8,1.6,0.9,0.6,9.7,85.8
49041,0.4,1.4,0.4,0.2,4.9,92.1
49043,0.6,0.5,1.7,0.2,11.3,84.7
49045,0.8,1.2,0.8,0.5,12.0,83.5
49047,0.4,7.8,0.5,0.5,8.4,81.7
49049,0.6,0.8,1.7,0.9,11.5,82.8
49051,0.4,0.9,1.0,0.2,13.5,83.5
49053,0.5,1.7,0.9,0.9,10.1,85.0
49055,0.1,1.1,0.8,0.2,5.4,91.7
49057,1.3,1.3,1.6,0.3,18.0,76.5
50001,1.1,0.2,1.9,0.0,2.2,92.7
50003,1.1,0.3,1.0,0.1,1.9,94.4
50005,0.6,0.5,0.9,0.0,1.6,95.0
50007,2.4,0.3,4.2,0.1,2.3,88.9
50009,0.6,0.6,0.5,0.0,1.4,95.5
50011,0.6,1.0,0.7,0.0,1.5,94.0
50013,0.7,1.4,0.4,0.1,1.7,92.9
50015,0.8,0.4,0.8,0.0,1.7,94.7
50017,0.6,0.4,0.6,0.0,1.3,95.6
50019,0.7,0.6,0.4,0.0,1.4,95.4
50021,0.6,0.3,0.9,0.0,1.5,95.6
50023,0.9,0.3,0.9,0.0,1.9,94.3
50025,1.1,0.3,1.2,0.1,2.2,93.4
50027,0.7,0.3,1.0,0.0,1.6,94.9
51001,27.8,0.7,0.7,0.2,8.9,60.6
51003,9.6,0.4,5.1,0.1,5.7,77.3
51005,4.5,0.3,0.3,0.1,1.5,91.8
51007,21.6,0.6,0.7,0.0,3.2,72.7
51009,18.7,0.9,0.5,0.0,2.4,75.5
51011,19.4,0.3,0.4,0.1,1.4,76.6
51013,8.8,0.7,10.6,0.1,15.4,62.5
51015,4.1,0.3,0.7,0.0,2.7,91.2
51017,4.6,0.2,0.5,0.0,2.5,91.2
51019,6.9,0.3,1.2,0.0,2.1,88.2
51021,3.7,0.2,0.4,0.0,0.8,94.2
51023,3.1,0.3,0.7,0.0,1.6,93.1
51025,54.7,0.4,0.4,0.1,2.2,41.3
51027,3.2,0.1,0.5,0.0,0.7,94.9
51029,34.0,0.4,0.4,0.0,2.6,60.9
51031,14.4,0.3,1.0,0.0,2.2,80.3
51033,27.5,0.7,0.8,0.1,4.6,63.6
51035,0.7,0.3,0.2,0.0,3.0,95.2
51036,46.3,7.0,0.5,0.1,2.1,41.4
51037,28.2,0.4,0.2,0.0,2.1,67.8
51041,22.8,0.5,3.8,0.1,8.4,62.5
51043,4.6,0.4,1.4,0.1,5.3,86.4
51045,0.3,0.3,0.2,0.0,1.4,97.3
51047,14.4,0.7,1.6,0.1,10.1,71.3
51049,31.6,0.5,0.4,0.0,2.7,62.6
51051,0.4,0.2,0.2,0.0,0.8,97.7
51053,32.2,0.5,0.8,0.0,3.5,61.8
51057,37.9,0.9,1.0,0.2,3.4,54.8
51059,9.6,0.6,19.7,0.1,16.1,51.5
51061,7.5,0.5,1.6,0.1,7.8,80.6
51063,1.9,0.2,0.7,0.0,2.8,93.2
51065,14.7,0.3,0.7,0.1,3.4,78.7
51067,7.9,0.5,0.5,0.1,2.8,87.2
51069,4.0,0.4,1.7,0.1,8.0,84.2
51071,1.5,0.2,0.8,0.0,1.7,94.7
51073,7.9,0.5,1.0,0.1,3.5,85.0
51075,16.6,0.3,1.4,0.0,2.8,77.6
51077,2.4,0.3,0.2,0.0,3.2,92.9
51079,6.6,0.4,1.6,0.1,5.7,83.5
51081,58.9,0.3,0.8,0.0,2.2,36.9
51083,36.1,0.4,0.6,0.0,2.0,59.7
51085,9.1,0.5,1.6,0.1,2.9,84.4
51087,29.8,0.3,8.5,0.1,5.3,54.1
51089,22.0,0.3,0.6,0.0,5.4,70.0
51091,0.7,0.3,0.5,0.0,1.6,96.8
51093,22.8,0.4,1.1,0.0,2.9,71.0
51095,13.1,0.4,2.8,0.1,5.4,76.0
51097,27.1,1.8,0.5,0.0,2.9,65.5
51099,16.2,0.6,1.5,0.1,4.9,73.8
51101,16.7,1.5,0.9,0.0,2.5,76.5
51103,27.5,0.3,0.8,0.0,1.9,68.4
51105,3.7,0.4,0.3,0.0,1.9,92.8
51107,7.2,0.5,18.7,0.1,13.7,57.1
51109,15.9,0.5,0.6,0.1,2.7,78.1
51111,33.2,0.5,0.3,0.2,4.6,59.8
51113,9.0,0.2,0.7,0.0,2.4,85.2
51115,8.9,0.3,0.8,0.1,2.7,85.2
51117,33.9,0.3,0.9,0.1,2.9,60.3
51119,17.1,0.5,0.5,0.1,2.4,77.8
51121,4.0,0.3,6.5,0.0,3.1,84.0
51125,11.8,0.5,0.7,0.0,4.0,81.5
51127,13.0,1.1,1.1,0.0,2.9,79.7
51131,34.3,0.4,0.9,0.2,8.8,54.0
51133,25.0,0.2,0.5,0.1,3.6,69.3
51135,39.2,0.7,0.5,0.1,3.9,54.7
51137,13.0,0.5,1.1,0.1,4.6,78.6
51139,1.9,0.2,0.5,0.0,1.9,94.4
51141,5.6,0.5,0.3,0.1,3.0,89.7
51143,21.3,0.3,0.5,0.0,2.6,74.2
51145,10.4,0.4,0.7,0.0,2.1,85.2
51147,32.0,0.3,1.4,0.1,2.4,62.3
51149,31.2,0.8,1.9,0.4,7.8,55.7
51153,20.5,1.1,8.9,0.2,22.9,43.9
51155,5.0,0.2,0.6,0.0,1.8,91.0
51157,4.4,0.3,0.8,0.1,3.8,88.6
51159,29.1,0.5,0.6,0.0,6.9,61.2
51161,5.7,0.2,3.4,0.0,2.9,86.2
51163,2.8,0.6,0.6,0.0,1.7,92.9
51165,1.9,0.6,0.8,0.1,6.7,89.1
51167,0.9,0.2,0.2,0.0,1.3,96.7
51169,0.8,0.3,0.2,0.1,1.3,96.7
51171,2.2,0.4,0.8,0.0,7.0,88.3
51173,2.3,0.2,0.4,0.0,2.1,94.0
51175,35.1,0.4,0.3,0.1,1.6,61.0
51177,15.5,0.5,2.8,0.1,9.3,69.1
51179,17.4,0.6,3.5,0.2,12.3,63.1
51181,43.0,0.5,0.5,0.2,2.0,52.3
51183,56.6,0.5,0.5,0.0,3.0,38.6
51185,3.1,0.2,0.7,0.0,1.0,94.0
51187,4.6,0.5,1.2,0.0,4.2,87.6
51191,1.3,0.2,0.6,0.0,1.4,95.6
51193,26.4,0.7,0.9,0.1,6.3,63.7
51195,5.5,0.2,0.4,0.0,1.2,91.6
51197,2.7,0.2,0.6,0.0,1.2,93.8
51199,13.1,0.5,5.7,0.3,6.1,71.5
51510,22.1,0.7,6.8,0.1,16.8,51.6
51520,5.5,0.4,1.0,0.0,2.2,89.0
51530,5.0,1.2,0.6,0.3,3.0,87.9
51540,18.6,0.4,7.6,0.1,5.3,65.7
51550,29.4,0.5,3.4,0.1,5.7,58.2
51570,14.1,0.7,3.8,0.1,5.9,73.2
51580,13.2,0.4,0.9,0.0,2.0,81.2
51590,49.8,0.5,1.2,0.1,4.1,43.3
51595,62.5,0.7,1.2,0.1,5.9,28.9
51600,5.3,0.7,17.7,0.1,17.1,57.2
51610,5.2,0.5,9.3,0.0,10.3,71.3
51620,56.8,0.4,0.9,0.1,2.3,37.6
51630,22.5,0.8,3.0,0.1,10.7,60.1
51640,5.9,0.4,0.8,0.3,15.4,75.9
51650,49.1,0.5,2.4,0.1,5.5,39.0
51660,7.1,0.8,4.2,0.2,18.9,67.3
51670,39.8,0.7,1.2,0.3,7.7,47.7
51678,8.9,0.2,3.0,0.1,3.8,81.8
51680,27.9,0.5,2.9,0.1,3.5,63.3
51683,13.3,1.5,6.2,0.2,35.9,42.0
51685,12.6,1.4,10.9,0.3,38.6,35.3
51690,45.5,0.4,1.1,0.0,5.1,46.1
51700,39.9,0.5,3.3,0.2,8.8,44.0
51710,41.2,0.7,3.7,0.2,7.8,43.7
51720,6.3,0.4,1.5,0.0,3.8,86.2
51730,76.7,0.4,1.1,0.1,4.9,15.0
51735,1.2,0.4,2.4,0.0,2.4,91.8
51740,53.2,0.5,1.4,0.1,4.2,38.2
51750,9.6,0.2,2.3,0.0,3.1,82.7
51760,48.4,0.6,2.4,0.2,6.5,40.6
51770,28.9,0.4,3.0,0.1,6.2,59.0
51775,7.1,0.4,2.2,0.1,3.8,85.0
51790,11.3,0.4,1.3,0.0,2.9,81.7
51800,41.8,0.4,1.9,0.1,4.1,49.7
51810,19.1,0.5,7.0,0.2,8.1,62.1
51820,11.7,0.5,1.1,0.1,8.1,75.8
51830,14.9,0.4,6.1,0.1,7.5,68.3
51840,10.8,0.9,2.8,0.1,16.8,67.0
53001,0.5,5.4,1.4,0.1,63.0,34.5
53003,0.6,1.7,0.9,0.2,3.8,91.0
53005,1.4,1.2,3.2,0.2,21.4,71.0
53007,0.5,2.0,1.2,0.3,27.7,68.1
53009,0.9,5.6,1.7,0.2,6.1,83.2
53011,2.0,1.1,4.6,0.9,9.3,79.2
53013,0.7,1.7,1.1,0.3,7.5,87.2
53015,0.8,2.1,1.6,0.4,8.8,84.1
53017,0.5,2.2,1.2,0.3,31.5,64.4
53019,0.5,16.9,1.0,0.3,4.5,73.5
53021,2.1,1.6,2.3,0.4,53.0,40.7
53023,0.0,0.5,1.6,0.0,4.5,91.7
53025,0.9,2.3,1.0,0.2,41.0,54.5
53027,1.2,5.5,1.5,0.3,9.9,79.6
53029,2.8,1.0,5.1,0.5,7.4,79.8
53031,0.9,2.2,1.8,0.3,3.9,88.5
53033,6.4,1.0,17.4,0.9,9.5,61.1
53035,2.7,1.7,5.4,1.0,7.6,77.1
53037,1.0,1.3,2.3,0.2,8.8,84.1
53039,0.4,2.7,0.9,0.2,12.5,81.7
53041,0.7,1.9,1.2,0.2,10.1,83.9
53043,0.4,2.0,0.5,0.2,3.3,91.5
53045,1.1,4.5,1.3,0.4,9.4,81.1
53047,0.7,12.9,1.2,0.3,19.5,65.5
53049,0.8,3.0,2.1,0.2,9.4,82.1
53051,0.7,3.9,0.8,0.1,3.5,88.9
53053,6.8,1.7,6.6,1.6,10.6,67.6
53055,0.6,0.9,1.5,0.1,6.1,89.0
53057,0.7,2.7,2.3,0.3,18.0,75.0
53059,0.5,2.0,1.1,0.2,6.2,87.9
53061,3.1,1.6,10.7,0.6,9.9,70.9
53063,1.8,1.7,2.4,0.5,5.5,85.1
53065,0.5,5.9,0.8,0.2,3.6,86.8
53067,3.1,1.7,6.0,1.0,8.6,75.6
53069,0.3,1.8,1.5,0.2,4.7,88.9
53071,1.9,1.3,1.6,0.3,21.2,72.2
53073,1.0,3.2,4.4,0.3,9.2,79.5
53075,2.4,0.7,8.2,0.3,6.2,78.9
53077,0.8,6.4,1.5,0.3,48.8,43.8
54001,1.1,0.6,0.3,0.0,1.0,95.4
54003,7.2,0.3,1.1,0.1,4.1,84.8
54005,0.7,0.2,0.1,0.0,0.6,97.7
54007,0.6,0.4,0.4,0.0,0.7,96.8
54009,1.4,0.1,0.4,0.0,0.9,95.9
54011,4.9,0.2,1.4,0.0,1.4,90.0
54013,0.3,0.3,0.2,0.0,1.2,97.3
54015,0.2,0.3,0.1,0.0,0.7,97.8
54017,2.1,0.3,0.3,0.0,1.0,95.1
54019,4.4,0.3,0.2,0.0,1.1,92.6
54021,10.7,0.9,0.8,0.1,5.5,81.2
54023,0.9,0.1,0.2,0.0,1.3,96.7
54025,2.9,0.4,0.5,0.0,1.4,93.2
54027,1.2,0.2,0.3,0.0,1.4,95.8
54029,2.5,0.2,0.4,0.0,1.6,93.8
54031,3.0,0.2,1.0,0.0,4.8,89.9
54033,1.7,0.2,0.6,0.0,1.6,94.3
54035,0.3,0.2,0.3,0.1,0.8,97.3
54037,6.2,0.3,1.7,0.1,5.5,83.9
54039,7.5,0.2,1.2,0.0,1.1,87.7
54041,0.6,0.3,0.5,0.0,1.2,96.5
54043,0.3,0.1,0.2,0.0,0.7,97.8
54045,1.8,0.1,0.3,0.0,0.9,96.0
54047,8.8,0.2,0.1,0.0,0.9,88.7
54049,3.3,0.2,0.6,0.0,1.2,93.0
54051,0.8,0.2,0.3,0.0,1.0,96.7
54053,0.8,0.2,0.3,0.1,0.7,96.8
54055,6.1,0.2,0.6,0.0,1.1,90.4
54057,3.0,0.2,0.5,0.0,0.9,94.1
54059,1.8,0.1,0.3,0.0,0.8,95.8
54061,3.8,0.2,3.5,0.1,2.1,88.3
54063,0.8,0.3,0.2,0.0,0.9,96.3
54065,0.8,0.3,0.4,0.0,1.5,95.6
54067,0.3,0.3,0.4,0.0,0.8,97.2
54069,3.6,0.2,0.9,0.0,1.2,92.1
54071,2.0,0.3,0.1,0.1,1.2,95.1
54073,1.4,0.2,0.2,0.0,1.0,96.0
54075,1.1,0.3,0.2,0.0,1.6,95.5
54077,1.2,0.2,0.2,0.0,1.0,96.4
54079,1.1,0.3,0.8,0.0,1.1,95.6
54081,8.1,0.3,1.0,0.0,1.6,87.4
54083,1.5,0.3,0.4,0.0,0.9,96.0
54085,0.4,0.2,0.2,0.0,0.7,97.7
54087,0.3,0.3,0.4,0.0,1.1,96.8
54089,4.4,0.4,0.3,0.0,1.7,91.5
54091,1.1,0.3,0.4,0.0,1.0,96.2
54093,0.3,0.3,0.3,0.0,0.7,97.4
54095,0.2,0.2,0.2,0.0,0.8,97.8
54097,0.8,0.3,0.5,0.0,1.3,96.1
54099,0.4,0.3,0.4,0.0,0.6,97.4
54101,0.5,0.1,0.3,0.0,0.7,97.3
54103,0.5,0.1,0.4,0.0,0.9,97.3
54105,0.4,0.2,0.3,0.0,0.8,97.0
54107,1.2,0.2,0.6,0.0,1.1,95.3
54109,0.7,0.2,0.1,0.0,0.6,97.3
55001,2.8,1.2,0.5,0.1,3.9,90.8
55003,0.4,11.6,0.5,0.0,2.6,82.4
55005,1.3,1.0,0.6,0.0,2.5,93.5
55007,0.6,10.4,0.4,0.0,1.8,84.7
55009,2.5,3.2,3.2,0.1,8.5,81.5
55011,0.4,0.4,0.3,0.0,2.2,95.9
55013,0.6,4.7,0.4,0.0,1.6,90.8
55015,0.6,0.5,2.4,0.0,4.2,91.2
55017,1.6,0.6,1.4,0.0,1.7,93.7
55019,0.4,0.7,0.5,0.0,4.5,93.3
55021,1.5,0.7,0.7,0.1,3.4,92.7
55023,2.0,0.3,0.6,0.0,1.4,94.8
55025,5.1,0.5,6.1,0.1,6.3,80.0
55027,3.1,0.6,0.6,0.1,4.7,90.2
55029,0.6,0.7,0.5,0.0,2.9,94.3
55031,1.1,1.9,1.0,0.0,1.6,91.9
55033,0.7,0.5,2.8,0.0,1.9,93.1
55035,1.0,0.6,4.1,0.1,2.3,90.4
55037,0.3,0.9,0.4,0.0,1.1,96.0
55039,1.6,0.6,1.6,0.1,5.1,90.1
55041,1.1,14.8,0.2,0.1,2.3,79.6
55043,1.3,0.2,0.9,0.0,1.6,95.2
55045,0.7,0.4,0.6,0.0,3.0,94.5
55047,0.7,0.5,0.6,0.0,4.8,92.7
55049,0.6,0.2,0.8,0.0,1.6,95.9
55051,0.2,1.2,0.3,0.0,1.4,95.5
55053,2.1,6.8,0.5,0.1,3.3,86.3
55055,0.9,0.5,0.9,0.0,7.1,89.7
55057,2.3,1.5,0.5,0.1,3.2,91.6
55059,6.8,0.7,1.7,0.1,13.0,76.2
55061,0.5,0.6,0.4,0.0,2.8,94.8
55063,1.4,0.5,4.6,0.0,1.8,90.1
55065,0.5,0.6,0.4,0.0,3.7,94.4
55067,0.7,1.4,0.5,0.0,2.0,94.3
55069,0.9,0.5,0.6,0.0,1.5,95.5
55071,0.8,0.7,2.8,0.0,3.8,91.0
55073,0.7,0.6,5.8,0.0,2.8,89.0
55075,0.5,0.8,0.5,0.0,1.5,95.6
55077,0.5,0.8,0.7,0.0,3.2,93.7
55078,0.7,82.9,1.7,0.0,5.8,11.5
55079,26.2,1.0,4.3,0.0,14.8,51.9
